handle-or-did,cid,did,uri,url,timestamp_utc,local_time,indexed_at_utc,user_did,user_handle,text,original_text,repost_count,like_count,reply_count,quote_count,bookmark_count,bridgy_original_url,user_url,user_diplay_name,user_langs,user_avatar,user_created_at,user_timestamp_utc,to_post_cid,to_post_did,to_post_uri,to_post_url,to_user_did,to_root_post_cid,to_root_post_did,to_root_post_uri,to_root_post_url,to_root_user_did,repost_by_user_did,repost_by_user_handle,repost_created_at,repost_timestamp_utc,quoted_cid,quoted_did,quoted_uri,quoted_url,quoted_user_did,quoted_user_handle,quoted_created_at,quoted_timestamp_utc,quoted_status,links,domains,card_link,card_title,card_description,card_thumbnail,media_urls,media_thumbnails,media_types,media_alt_texts,mentioned_user_dids,mentioned_user_handles,hashtags,replies_rules,replies_rules_created_at,replies_rules_timestamp_utc,hidden_replies_uris,collection_time,collected_via,match_query
medialab-scpo.bsky.social,bafyreiboauigvni5nkzjvadetd3pw3eljdvgjx5e2fvkslyh7vnd23tn2u,3ml477r6qes23,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml477r6qes23,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml477r6qes23,1777984582,2026-05-05T12:36:22.341000,2026-05-05T12:36:24.172Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📅 11-12 Mai : 2nd Conference ""Norms in the Age of Intelligent Machines: Bodies, Knowledge, Governmentality""

@stanford.edu et le laboratoire DICEN de l' @univeiffel.bsky.social organisent une conférence réunissant les sciences humaines, les sciences sociales et les STS.

🔽","📅 11-12 Mai : 2nd Conference ""Norms in the Age of Intelligent Machines: Bodies, Knowledge, Governmentality""

@stanford.edu et le laboratoire DICEN de l' @univeiffel.bsky.social organisent une conférence réunissant les sciences humaines, les sciences sociales et les STS.

🔽",0,2,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,did:plc:g4hvoheq6rco2cmvwekuy77g|did:plc:7enupzvmm42zif25oqyxoomo,stanford.edu|univeiffel.bsky.social,,,,,,2026-06-27T16:25:55.180816,,1
medialab-scpo.bsky.social,bafyreib3fxbh5joez4yta7sjkugdfvqafd3wv4mtb7wepyza3mfz7hxj6m,3mkzatqlonk2r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mkzatqlonk2r,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mkzatqlonk2r,1777883247,2026-05-04T08:27:27.334000,2026-05-04T08:27:29.360Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📣 Demain, ne manquez pas le séminaire du médialab présenté par Nina Teresa Kiderlin.

Une analyse de la construction du savoir sociologique depuis 1968.

Pour s'inscrire 👇 https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/","📣 Demain, ne manquez pas le séminaire du médialab présenté par Nina Teresa Kiderlin.

Une analyse de la construction du savoir sociologique depuis 1968.

Pour s'inscrire 👇",0,1,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,Boundaries of Knowledge Production: The Transformation of Disciplinary Sociology in the United States 1968-2023 | médialab Sciences Po,"Cette séance de séminaire sera présentée par Nina Teresa Kiderlin, chercheuse post-doctorante invitée au médialab. Elle examinera la construction du savoir en sociologie depuis 1968.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreic3tn7yunapgjs4ocpsuxqdahqni467eqnbxqlpmev3zj32i4oxmi,,,,,,,,,,,,2026-06-27T16:25:55.180920,,1
medialab-scpo.bsky.social,bafyreicp65twj6uya23ext53zqpkqvdkg5ycczdvvbmpmekjn43jxhp54a,3mkn2yfouqc2k,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mkn2yfouqc2k,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mkn2yfouqc2k,1777464644,2026-04-29T12:10:44.365000,2026-04-29T12:10:46.061Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Comment la sociologie américaine a-t-elle évoluée depuis 1968 ?

📅 Mardi 5 mai, Nina Teresa Kiderlin analysera l’émergence d’une réflexivité critique dans la discipline et les tensions entre neutralité scientifique et engagement politique.

Détails et inscription ⬇️ https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/","Comment la sociologie américaine a-t-elle évoluée depuis 1968 ?

📅 Mardi 5 mai, Nina Teresa Kiderlin analysera l’émergence d’une réflexivité critique dans la discipline et les tensions entre neutralité scientifique et engagement politique.

Détails et inscription ⬇️",0,1,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,Boundaries of Knowledge Production: The Transformation of Disciplinary Sociology in the United States 1968-2023 | médialab Sciences Po,"Cette séance de séminaire sera présentée par Nina Teresa Kiderlin, chercheuse post-doctorante invitée au médialab. Elle examinera la construction du savoir en sociologie depuis 1968.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreic3tn7yunapgjs4ocpsuxqdahqni467eqnbxqlpmev3zj32i4oxmi,,,,,,,,,,,,2026-06-27T16:25:55.181070,,1
medialab-scpo.bsky.social,bafyreicdn6k5eefmwlqy6qh4puowwuzf25gvldfykenvhojcviycphuwwq,3mk662dtki227,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mk662dtki227,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mk662dtki227,1776952534,2026-04-23T13:55:34.680000,2026-04-23T13:55:35.645Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"@sciencespo.bsky.social 
@scpo-research.bsky.social","@sciencespo.bsky.social 
@scpo-research.bsky.social",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,fr,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreigsar5miefnggolhuplrx2sl5iuws3bokg72i5hiwtloamqmqpbla,3mk65sxx7m227,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mk65sxx7m227,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mk65sxx7m227,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreigsar5miefnggolhuplrx2sl5iuws3bokg72i5hiwtloamqmqpbla,3mk65sxx7m227,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mk65sxx7m227,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mk65sxx7m227,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,,,,,,,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv|did:plc:z7ea6tbzvu4wju2d3av7z5kc,sciencespo.bsky.social|scpo-research.bsky.social,,,,,,2026-06-27T16:25:55.181243,,1
medialab-scpo.bsky.social,bafyreigsar5miefnggolhuplrx2sl5iuws3bokg72i5hiwtloamqmqpbla,3mk65sxx7m227,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mk65sxx7m227,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mk65sxx7m227,1776952287,2026-04-23T13:51:27.333000,2026-04-23T13:51:31.748Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"🗨️ Interview de @syparasie.bsky.social pour Conférence, la nouvelle plateforme de @sciencespo.bsky.social 

📖 À l'occasion de la sortie de l’ouvrage « Bruno Latour ou l’art d’assembler », Sylvain Parasie revient sur l'héritage de Bruno Latour à Sciences Po et au médialab.

À découvrir 🔽 https://medialab.sciencespo.fr/actu/conference-le-medialab-lheritage-de-bruno-latour-au-defi-du-present/","🗨️ Interview de @syparasie.bsky.social pour Conférence, la nouvelle plateforme de @sciencespo.bsky.social 

📖 À l'occasion de la sortie de l’ouvrage « Bruno Latour ou l’art d’assembler », Sylvain Parasie revient sur l'héritage de Bruno Latour à Sciences Po et au médialab.

À découvrir 🔽",2,8,1,0,1,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,fr,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/conference-le-medialab-lheritage-de-bruno-latour-au-defi-du-present/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/conference-le-medialab-lheritage-de-bruno-latour-au-defi-du-present/,"Le médialab, l’héritage de Bruno Latour au défi du présent : entretien avec Sylvain Parasie (Conférence) | médialab Sciences Po","À l'occasion de la sortie de l’ouvrage « Bruno Latour ou l’art d’assembler », Sylvain Parasie revient, dans cet entretien, sur l'héritage de Bruno Latour à Sciences Po et au médialab.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreiehr6szfgagg57qrw4s3spuf5t7sokdnkmrnrdmld2oesayf2yg6m,,,,,did:plc:qtrwyqfecfzbov4c7it6hcpb,syparasie.bsky.social,,,,,,2026-06-27T16:25:55.181348,,1
medialab-scpo.bsky.social,bafyreicrjpgvftpxqktdangznkcs77yaaxalqzmtlxtmo2zbbljpqcumze,3mk35k4bx2c2u,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mk35k4bx2c2u,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mk35k4bx2c2u,1776848910,2026-04-22T09:08:30.676000,2026-04-22T09:08:34.847Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📅Séminaire 28/04 - Social science for machines

Mardi prochain, venez découvrir la présentation de Nicolo Cavalli au séminaire du médialab !

Le chercheur présentera des applications de théories générales en sciences sociales à l'ère de l'intelligence artificielle.

Détails & inscription ⬇️ https://medialab.sciencespo.fr/actu/social-science-for-machines/","📅Séminaire 28/04 - Social science for machines

Mardi prochain, venez découvrir la présentation de Nicolo Cavalli au séminaire du médialab !

Le chercheur présentera des applications de théories générales en sciences sociales à l'ère de l'intelligence artificielle.

Détails & inscription ⬇️",0,3,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/social-science-for-machines/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/social-science-for-machines/,Social science for machines | médialab Sciences Po,Cette séance de séminaire accueillera Nicolo Cavalli (Bocconi University). Il présentera des applications de théories générales en sciences sociales à l'ère de l'intelligence artificielle.,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreig4ltwsabczqxwpe4dk5awm3r3dmit446y54owk6pmegdp3culzmu,,,,,,,,,,,,2026-06-27T16:25:55.181515,,1
medialab-scpo.bsky.social,bafyreih5xlwt4gk5lwnpwuwfacmgpucgn32etkb4irnayjxscejnmkujum,3mjw6hkvgdk26,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mjw6hkvgdk26,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mjw6hkvgdk26,1776678100,2026-04-20T09:41:40.382000,2026-04-20T09:41:42.547Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Demain, ne manquez pas l'intervention de @mikaelbrunila.bsky.social au séminaire du médialab !

Brouillages GPS, navires fantômes, données contradictoires...

Le chercheur analysera la crise des objets maritimes à l’ère des données. 🛥️ 

Informations et inscription 🔽 https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/","Demain, ne manquez pas l'intervention de @mikaelbrunila.bsky.social au séminaire du médialab !

Brouillages GPS, navires fantômes, données contradictoires...

Le chercheur analysera la crise des objets maritimes à l’ère des données. 🛥️ 

Informations et inscription 🔽",1,2,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/,"Ship-Writing: Shadow Fleets, Speedboat Partisans & Crises of the Maritime Geodigital Object | médialab Sciences Po","Le prochain séminaire sera présenté par Mikael Brunila, chercheur postdoctoral invité au médialab. Il analysera comment les navires sont devenus des objets à la fois technologiques, numériques et juri...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreifjzplpkwrkoet3o3qupjblv3hrvrqakcdk7ad27prmrf4pdqirru,,,,,did:plc:kkmqvuz6uhh77jufd4vjcxdy,mikaelbrunila.bsky.social,,,,,,2026-06-27T16:25:55.181665,,1
medialab-scpo.bsky.social,bafyreic4nu3c2jqxge6fnppemc4ihgbdq5l63qco4a74xsr6asr2oshgee,3mjjz3sd4j22a,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mjjz3sd4j22a,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mjjz3sd4j22a,1776260019,2026-04-15T13:33:39.948000,2026-04-15T13:33:45.452Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📅 21/04 : ""Ship-Writing: Shadow Fleets, Speedboat Partisans & Crises of the Maritime Geodigital Object""

Le séminaire du médialab accueillera @mikaelbrunila.bsky.social pour une présentation sur la crise des systèmes maritimes géodigitaux.

Détails et inscription 🔽 https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/","📅 21/04 : ""Ship-Writing: Shadow Fleets, Speedboat Partisans & Crises of the Maritime Geodigital Object""

Le séminaire du médialab accueillera @mikaelbrunila.bsky.social pour une présentation sur la crise des systèmes maritimes géodigitaux.

Détails et inscription 🔽",0,2,0,1,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/ship-writing-shadow-fleets-speedboat-partisans-and-crises-of-the-maritime-geodigital-object/,"Ship-Writing: Shadow Fleets, Speedboat Partisans & Crises of the Maritime Geodigital Object | médialab Sciences Po","Le prochain séminaire sera présenté par Mikael Brunila, chercheur postdoctoral invité au médialab. Il analysera comment les navires sont devenus des objets à la fois technologiques, numériques et juri...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreifjzplpkwrkoet3o3qupjblv3hrvrqakcdk7ad27prmrf4pdqirru,,,,,did:plc:kkmqvuz6uhh77jufd4vjcxdy,mikaelbrunila.bsky.social,,,,,,2026-06-27T16:25:55.181822,,1
medialab-scpo.bsky.social,bafyreicqrj5rm4gavv3k2p3d2rd2zs524lmvsdi4awnivozjx6fwipmtre,3mjh45eokkk2b,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mjh45eokkk2b,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mjh45eokkk2b,1776160214,2026-04-14T09:50:14.762000,2026-04-14T09:50:18.452Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📽️ Découvrez ou redécouvrez la présentation de Céline Borelle et Anne-Sylvie Pharabod lors du séminaire du 07/04.

Une discussion autour des pratiques et des enjeux des démarches administratives en ligne.

À visionner dès maintenant sur Vimeo ⬇️ https://vimeo.com/1182921915?fl=ip&fe=ec","📽️ Découvrez ou redécouvrez la présentation de Céline Borelle et Anne-Sylvie Pharabod lors du séminaire du 07/04.

Une discussion autour des pratiques et des enjeux des démarches administratives en ligne.

À visionner dès maintenant sur Vimeo ⬇️",0,1,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://vimeo.com/1182921915?fe=ec&fl=ip,vimeo.com,https://vimeo.com/1182921915?fl=ip&fe=ec,Faire son administratif numérisé : des pratiques incertaines - Anne-Sylvie Pharabod et Céline Borelle,Résumé : Nous proposons de restituer un parcours de recherche amorcé en 2020 sur la réalisation des démarches administratives à l’heure où le stockage de documents et le partage d’informations personn...,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreihkv5hxl4b7gfsha567xvdusa5ajbkk2bbvqp2up3blvmy7xsdtki,,,,,,,,,,,,2026-06-27T16:25:55.181972,,1
medialab-scpo.bsky.social,bafyreibs4cofdxgqjb7v25ujmkflqpj2kyrs6gs4ejjdp4uxxviqksk4wi,3mj2qzbvvts2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qzbvvts2h,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mj2qzbvvts2h,1775735949,2026-04-09T11:59:09.619000,2026-04-09T11:59:10.955Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"En savoir plus 🔽

@sciencespo.bsky.social @scpo-research.bsky.social https://medialab.sciencespo.fr/actu/bruno-latour-ou-lart-dassembler-hommage-au-fondateur-du-medialab/","En savoir plus 🔽

@sciencespo.bsky.social @scpo-research.bsky.social",0,1,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,fr,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreibdo5pgzhpqlr3uym52jvet6lbfahlwzicyafp3ndauhzizceg7la,3mj2qxqrpcc2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qxqrpcc2h,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mj2qxqrpcc2h,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreid5nwzh5o6wbvcm4b3afcynrowdq6afqa6enc6pdogfztezdvfseq,3mj2qhl5ses2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qhl5ses2h,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mj2qhl5ses2h,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/bruno-latour-ou-lart-dassembler-hommage-au-fondateur-du-medialab/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/bruno-latour-ou-lart-dassembler-hommage-au-fondateur-du-medialab/,Hommage au fondateur du médialab : « Bruno Latour ou l’art d’assembler » | médialab Sciences Po,"Cet ouvrage constitue un lieu de mémoire de la pensée de Bruno Latour. Sylvain Parasie, chercheur et directeur du médialab, et Guillaume Lachenal, chercheur au médialab, ont participé à l’écriture de ce livre.",,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv|did:plc:z7ea6tbzvu4wju2d3av7z5kc,sciencespo.bsky.social|scpo-research.bsky.social,,,,,,2026-06-27T16:25:55.182148,,1
medialab-scpo.bsky.social,bafyreibdo5pgzhpqlr3uym52jvet6lbfahlwzicyafp3ndauhzizceg7la,3mj2qxqrpcc2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qxqrpcc2h,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mj2qxqrpcc2h,1775735898,2026-04-09T11:58:18.101000,2026-04-09T11:58:18.957Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Cet ouvrage propose de (re)découvrir l’œuvre riche et puissante de Bruno Latour à travers un hommage collectif.

Le médialab a notamment contribué aux chapitres suivants :

👉 @syparasie.bsky.social — « Le médialab et l’héritage de Bruno Latour »
👉 Guillaume Lachenal — « Allo Latour »

⬇️","Cet ouvrage propose de (re)découvrir l’œuvre riche et puissante de Bruno Latour à travers un hommage collectif.

Le médialab a notamment contribué aux chapitres suivants :

👉 @syparasie.bsky.social — « Le médialab et l’héritage de Bruno Latour »
👉 Guillaume Lachenal — « Allo Latour »

⬇️",0,1,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,fr,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreid5nwzh5o6wbvcm4b3afcynrowdq6afqa6enc6pdogfztezdvfseq,3mj2qhl5ses2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qhl5ses2h,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mj2qhl5ses2h,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreid5nwzh5o6wbvcm4b3afcynrowdq6afqa6enc6pdogfztezdvfseq,3mj2qhl5ses2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qhl5ses2h,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mj2qhl5ses2h,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,,,,,,,,,,,did:plc:qtrwyqfecfzbov4c7it6hcpb,syparasie.bsky.social,,,,,,2026-06-27T16:25:55.182325,,1
medialab-scpo.bsky.social,bafyreid5nwzh5o6wbvcm4b3afcynrowdq6afqa6enc6pdogfztezdvfseq,3mj2qhl5ses2h,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mj2qhl5ses2h,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mj2qhl5ses2h,1775735355,2026-04-09T11:49:15.326000,2026-04-09T11:49:16.855Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"« Le médialab est l’une des incarnations les plus concrètes de l’héritage que Bruno Latour a laissé à Sciences Po »

@syparasie.bsky.social (chercheur et directeur du médialab) et Guillaume Lachenal (chercheur au médialab) ont participé à l’écriture du livre « Bruno Latour ou l'art d'assembler ».

🔽","« Le médialab est l’une des incarnations les plus concrètes de l’héritage que Bruno Latour a laissé à Sciences Po »

@syparasie.bsky.social (chercheur et directeur du médialab) et Guillaume Lachenal (chercheur au médialab) ont participé à l’écriture du livre « Bruno Latour ou l'art d'assembler ».

🔽",0,2,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,fr,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,did:plc:qtrwyqfecfzbov4c7it6hcpb,syparasie.bsky.social,,,,,,2026-06-27T16:25:55.182438,,1
